"aircraft_type","altitude","callsign","datetime","destination","heading","id","is_on_ground","latitude","longitude","mode_s_address","origin","registration","source","source_data_type","source_flight_id","source_update_type","speed","squawk","timestamp","vertical_speed"
"B752",36980,,"2017-04-17T21:57:59",,,1037221815,false,31.1065,-82.5264,"A91616",,"N685DA","adsbexchange","2","11081238",,462,"7216",1492466279,35
"B752",36975,,"2017-04-17T21:59:18",,,1037228320,false,31.1192,-82.526,"A91616",,"N685DA","adsbexchange","2","11081238",,461,"7216",1492466358,32
"B752",36975,"z.NO-A91616","2017-04-17T21:59:50",,0,1037237496,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7216",1492466390,0
"B752",36975,,"2017-04-17T22:00:53",,,1037249770,false,31.4627,-82.436,"A91616",,"N685DA","adsbexchange","2","11081238",,464,"4362",1492466453,101
"B752",36977,,"2017-04-17T22:01:15",,,1037243214,false,31.37,-82.4782,"A91616",,"N685DA","adsbexchange","2","11081238",,465,"7216",1492466475,14
"B752",36975,,"2017-04-17T22:01:52",,,1037264651,false,31.6079,-82.3736,"A91616",,"N685DA","adsbexchange","2","11081238",,472,"4362",1492466512,-7
"B752",36975,"z.NO-A91616","2017-04-17T22:01:54",,0,1037258854,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7216",1492466514,0
"B752",36975,"z.NO-A91616","2017-04-17T22:02:51",,0,1037273585,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7216",1492466571,0
"B752",36975,"z.NO-A91616","2017-04-17T22:02:57",,0,1037295154,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7216",1492466577,0
"B752",36900,,"2017-04-17T22:03:37",,,1037277578,false,31.722,-82.3275,"A91616",,"N685DA","adsbexchange","2","11081238",,465,"4362",1492466617,17
"B752",36075,,"2017-04-17T22:04:59",,,1037286181,false,31.8174,-82.288,"A91616",,"N685DA","adsbexchange","2","11081238",,457,"4362",1492466699,-560
"B752",34975,,"2017-04-17T22:05:32",,,1037301076,false,31.8735,-82.2666,"A91616",,"N685DA","adsbexchange","2","11081238",,460,"4362",1492466732,-745
"B752",34975,,"2017-04-17T22:05:58",,,1037307647,false,32.0944,-82.226,"A91616",,"N685DA","adsbexchange","2","11081238",,433,"4362",1492466758,138
"B752",34975,"z.NO-A91616","2017-04-17T22:06:46",,0,1037316477,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7216",1492466806,0
"B752",34975,"z.NO-A91616","2017-04-17T22:06:46",,0,1037331291,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7216",1492466806,0
"B752",34975,"z.NO-A91616","2017-04-17T22:06:46",,0,1037346179,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7216",1492466806,0
"B752",34975,"z.NO-A91616","2017-04-17T22:06:46",,0,1037367472,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7216",1492466806,0
"B752",34975,"z.NO-A91616","2017-04-17T22:06:46",,0,1037382059,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7216",1492466806,0
"B752",34975,"z.NO-A91616","2017-04-17T22:06:46",,0,1037396792,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7216",1492466806,0
"B752",34975,"z.NO-A91616","2017-04-17T22:06:46",,0,1037411533,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7216",1492466806,0
"B752",34975,"z.NO-A91616","2017-04-17T22:06:46",,0,1037432621,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7216",1492466806,0
"B752",34975,"z.NO-A91616","2017-04-17T22:06:46",,0,1037453428,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7216",1492466806,0
"B752",34975,"z.NO-A91616","2017-04-17T22:06:46",,0,1037467930,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7216",1492466806,0
"B752",34975,"z.NO-A91616","2017-04-17T22:06:46",,0,1037489080,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7216",1492466806,0
"B752",34975,"z.NO-A91616","2017-04-17T22:06:46",,0,1037503592,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7216",1492466806,0
"B752",34975,"z.NO-A91616","2017-04-17T22:06:46",,0,1037518207,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7216",1492466806,0
"B752",34975,"z.NO-A91616","2017-04-17T22:06:46",,0,1037539312,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7216",1492466806,0
"B752",34975,"z.NO-A91616","2017-04-17T22:06:46",,0,1037553785,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7216",1492466806,0
"B752",34975,"z.NO-A91616","2017-04-17T22:06:46",,0,1037568456,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7216",1492466806,0
"B752",34975,"z.NO-A91616","2017-04-17T22:06:46",,0,1037589619,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7216",1492466806,0
"B752",34975,"z.NO-A91616","2017-04-17T22:06:46",,0,1037604099,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7216",1492466806,0
"B752",34975,"z.NO-A91616","2017-04-17T22:06:46",,0,1037618590,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7216",1492466806,0
"B752",34975,"z.NO-A91616","2017-04-17T22:06:46",,0,1037639374,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7216",1492466806,0
"B752",34975,"z.NO-A91616","2017-04-17T22:06:46",,0,1037653706,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7216",1492466806,0
"B752",34975,"z.NO-A91616","2017-04-17T22:06:46",,0,1037667871,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7216",1492466806,0
"B752",34975,"z.NO-A91616","2017-04-17T22:06:46",,0,1037676121,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7216",1492466806,0
"B752",34975,"z.NO-A91616","2017-04-17T22:06:46",,0,1037684407,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7216",1492466806,0
"B752",34975,,"2017-04-17T22:06:51",,,1037322584,false,32.1427,-82.3258,"A91616",,"N685DA","adsbexchange","2","11081238",,425,"4362",1492466811,15
"B752",34975,,"2017-04-17T22:08:01",,,1037337515,false,32.2142,-82.4827,"A91616",,"N685DA","adsbexchange","2","11081238",,436,"4362",1492466881,35
"B752",34975,,"2017-04-17T22:08:56",,,1037350376,false,32.2794,-82.5686,"A91616",,"N685DA","adsbexchange","2","11081238",,428,"4362",1492466936,15
"B752",32425,,"2017-04-17T22:10:56",,,1037373630,false,32.459,-82.8064,"A91616",,"N685DA","adsbexchange","2","11081238",,432,"4362",1492467056,-1336
"B752",33800,,"2017-04-17T22:11:09",,,1037358897,false,32.3505,-82.6624,"A91616",,"N685DA","adsbexchange","2","11081238",,431,"4362",1492467069,-388
"B752",31150,,"2017-04-17T22:11:57",,,1037388337,false,32.524,-82.8954,"A91616",,"N685DA","adsbexchange","2","11081238",,445,"4362",1492467117,-1298
"B752",28700,,"2017-04-17T22:13:16",,,1037403199,false,32.5803,-82.9742,"A91616",,"N685DA","adsbexchange","2","11081238",,440,"4362",1492467196,-1235
"B752",25425,,"2017-04-17T22:13:48",,,1037415918,false,32.6752,-83.1072,"A91616",,"N685DA","adsbexchange","2","11081238",,441,"4362",1492467228,-3412
"B752",22600,,"2017-04-17T22:15:39",,,1037424229,false,32.7783,-83.2496,"A91616",,"N685DA","adsbexchange","2","11081238",,448,"4362",1492467339,-2664
"B752",19975,,"2017-04-17T22:17:14",,,1037438898,false,32.842,-83.3363,"A91616",,"N685DA","adsbexchange","2","11081238",,430,"4362",1492467434,-2559
"B752",15175,,"2017-04-17T22:17:47",,,1037457911,false,32.9729,-83.5173,"A91616",,"N685DA","adsbexchange","2","11081238",,405,"4362",1492467467,-2270
"B752",17675,,"2017-04-17T22:17:55",,,1037445101,false,32.8992,-83.4159,"A91616",,"N685DA","adsbexchange","2","11081238",,425,"4362",1492467475,-2560
"B752",13474,,"2017-04-17T22:19:37",,,1037472601,false,33.0718,-83.6567,"A91616",,"N685DA","adsbexchange","2","11081238",,389,"4362",1492467577,-2472
"B752",12243,,"2017-04-17T22:20:34",,,1037480821,false,33.1311,-83.74,"A91616",,"N685DA","adsbexchange","2","11081238",,375,"4362",1492467634,-894
"B752",8500,,"2017-04-17T22:20:46",,,1037522987,false,33.1795,-83.8093,"A91616",,"N685DA","adsbexchange","2","11081238",,338,"0416",1492467646,-597
"B752",11825,,"2017-04-17T22:22:00",,,1037495571,false,33.1795,-83.8093,"A91616",,"N685DA","adsbexchange","2","11081238",,338,"0416",1492467720,-597
"B752",9975,,"2017-04-17T22:22:00",,,1037510141,false,33.1795,-83.8093,"A91616",,"N685DA","adsbexchange","2","11081238",,338,"0416",1492467720,-597
"B752",2875,,"2017-04-17T22:23:55",,,1037610904,false,33.2153,-83.8571,"A91616",,"N685DA","adsbexchange","2","11081238",,311,"7216",1492467835,-15
"B752",4875,,"2017-04-17T22:23:57",,,1037545907,false,33.2153,-83.8571,"A91616",,"N685DA","adsbexchange","2","11081238",,311,"7216",1492467837,-15
"B752",4500,,"2017-04-17T22:23:57",,,1037575298,false,33.2153,-83.8571,"A91616",,"N685DA","adsbexchange","2","11081238",,311,"7216",1492467837,-15
"B752",5900,,"2017-04-17T22:24:36",,,1037531262,false,33.2153,-83.8571,"A91616",,"N685DA","adsbexchange","2","11081238",,311,"7216",1492467876,-15
"B752",3675,,"2017-04-17T22:24:36",,,1037581670,false,33.2153,-83.8571,"A91616",,"N685DA","adsbexchange","2","11081238",,311,"7216",1492467876,-15
"B752",1850,,"2017-04-17T22:24:36",,,1037631578,false,33.2153,-83.8571,"A91616",,"N685DA","adsbexchange","2","11081238",,311,"7216",1492467876,-15
"B752",4875,,"2017-04-17T22:25:11",,,1037560588,false,33.2153,-83.8571,"A91616",,"N685DA","adsbexchange","2","11081238",,311,"7216",1492467911,-15
"B752",2850,,"2017-04-17T22:25:11",,,1037596282,false,33.2153,-83.8571,"A91616",,"N685DA","adsbexchange","2","11081238",,311,"7216",1492467911,-15
"B752",2575,,"2017-04-17T22:25:11",,,1037623419,false,33.2153,-83.8571,"A91616",,"N685DA","adsbexchange","2","11081238",,311,"7216",1492467911,-15
"B752",1475,,"2017-04-17T22:25:11",,,1037646011,false,33.2153,-83.8571,"A91616",,"N685DA","adsbexchange","2","11081238",,311,"7216",1492467911,-15
"B752",3150,,"2017-04-18T00:31:41",,,1038956281,false,,,"A91616",,"N685DA","adsbexchange","1","11081238",,,"2061",1492475501,
"B752",5825,,"2017-04-18T00:32:02",,,1038971911,false,,,"A91616",,"N685DA","adsbexchange","1","11081238",,,"2061",1492475522,
"B752",8725,,"2017-04-18T00:33:41",,,1038985775,false,,,"A91616",,"N685DA","adsbexchange","1","11081238",,,"2061",1492475621,
"B752",10850,"z.NO-A91616","2017-04-18T00:33:49",,0,1039001812,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"0000",1492475629,0
"B752",11150,,"2017-04-18T00:34:01",,,1038991463,false,,,"A91616",,"N685DA","adsbexchange","1","11081238",,,"2061",1492475641,
"B752",12300,,"2017-04-18T00:35:40",,,1039005288,false,,,"A91616",,"N685DA","adsbexchange","1","11081238",,,"2061",1492475740,
"B752",17075,"z.NO-A91616","2017-04-18T00:36:51",,0,1039021282,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"0000",1492475811,0
"B752",17375,,"2017-04-18T00:37:01",,,1039023078,false,,,"A91616",,"N685DA","adsbexchange","1","11081238",,,"2061",1492475821,
"B752",15125,,"2017-04-18T00:37:15",,,1039011011,false,,,"A91616",,"N685DA","adsbexchange","1","11081238",,,"2061",1492475835,
"B752",19275,,"2017-04-18T00:38:02",,,1039030599,false,,,"A91616",,"N685DA","adsbexchange","1","11081238",,,"2061",1492475882,
"B752",21125,"z.NO-A91616","2017-04-18T00:38:54",,0,1039040683,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"0000",1492475934,0
"B752",21275,,"2017-04-18T00:39:41",,,1039044480,false,,,"A91616",,"N685DA","adsbexchange","1","11081238",,,"2061",1492475981,
"B752",23025,,"2017-04-18T00:40:01",,,1039050215,false,,,"A91616",,"N685DA","adsbexchange","1","11081238",,,"2061",1492476001,
"B752",24550,"z.NO-A91616","2017-04-18T00:40:52",,0,1039060194,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"0000",1492476052,0
"B752",24750,,"2017-04-18T00:41:01",,,1039064096,false,,,"A91616",,"N685DA","adsbexchange","1","11081238",,,"2061",1492476061,
"B752",26225,"z.NO-A91616","2017-04-18T00:41:56",,0,1039073854,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"0000",1492476116,0
"B752",26325,,"2017-04-18T00:42:01",,,1039076132,false,,,"A91616",,"N685DA","adsbexchange","1","11081238",,,"2061",1492476121,
"B752",27625,"z.NO-A91616","2017-04-18T00:42:56",,0,1039092815,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2061",1492476176,0
"B752",28925,"z.NO-A91616","2017-04-18T00:43:55",,0,1039101452,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2061",1492476235,0
"B752",27725,,"2017-04-18T00:44:16",,,1039083668,false,,,"A91616",,"N685DA","adsbexchange","1","11081238",,,"2061",1492476256,
"B752",30350,"z.NO-A91616","2017-04-18T00:44:55",,0,1039115216,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2061",1492476295,0
"B752",30500,,"2017-04-18T00:45:02",,,1039119577,false,,,"A91616",,"N685DA","adsbexchange","1","11081238",,,"2061",1492476302,
"B752",29000,,"2017-04-18T00:45:16",,,1039105688,false,,,"A91616",,"N685DA","adsbexchange","1","11081238",,,"2061",1492476316,
"B752",31900,"z.NO-A91616","2017-04-18T00:45:52",,0,1039129069,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2061",1492476352,0
"B752",32075,,"2017-04-18T00:45:59",,,1039133466,false,,,"A91616",,"N685DA","adsbexchange","1","11081238",,,"2061",1492476359,
"B752",33175,"z.NO-A91616","2017-04-18T00:46:51",,0,1039142959,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2061",1492476411,0
"B752",33350,,"2017-04-18T00:48:16",,,1039147438,false,,,"A91616",,"N685DA","adsbexchange","1","11081238",,,"2061",1492476496,
"B752",34425,,"2017-04-18T00:48:40",,,1039153203,false,,,"A91616",,"N685DA","adsbexchange","1","11081238",,,"2061",1492476520,
"B752",35600,"z.NO-A91616","2017-04-18T00:48:53",,0,1039162721,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2061",1492476533,0
"B752",35700,,"2017-04-18T00:49:40",,,1039167125,false,,,"A91616",,"N685DA","adsbexchange","1","11081238",,,"2061",1492476580,
"B752",36025,"z.NO-A91616","2017-04-18T00:49:55",,0,1039176427,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2061",1492476595,0
"B752",36000,,"2017-04-18T00:49:59",,,1039181074,false,,,"A91616",,"N685DA","adsbexchange","1","11081238",,,"2061",1492476599,
"B752",36000,"z.NO-A91616","2017-04-18T00:50:54",,0,1039190257,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2061",1492476654,0
"B752",36000,,"2017-04-18T00:51:41",,,1039193170,false,,,"A91616",,"N685DA","adsbexchange","1","11081238",,,"2061",1492476701,
"B752",36000,"z.NO-A91616","2017-04-18T00:52:52",,0,1039210042,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2061",1492476772,0
"B752",36000,,"2017-04-18T00:53:15",,,1039200728,false,,,"A91616",,"N685DA","adsbexchange","1","11081238",,,"2061",1492476795,
"B752",36000,"z.NO-A91616","2017-04-18T00:53:56",,0,1039223813,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2061",1492476836,0
"B752",36000,,"2017-04-18T00:54:15",,,1039212786,false,,,"A91616",,"N685DA","adsbexchange","1","11081238",,,"2061",1492476855,
"B752",36000,"z.NO-A91616","2017-04-18T00:54:56",,0,1039237206,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2061",1492476896,0
"B752",36000,,"2017-04-18T00:55:02",,,1039242236,false,,,"A91616",,"N685DA","adsbexchange","1","11081238",,,"2061",1492476902,
"B752",36000,"z.NO-A91616","2017-04-18T00:55:51",,0,1039251271,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2061",1492476951,0
"B752",36000,"z.NO-A91616","2017-04-18T00:56:53",,0,1039269791,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2061",1492477013,0
"B752",36000,,"2017-04-18T00:57:02",,,1039261410,false,,,"A91616",,"N685DA","adsbexchange","1","11081238",,,"2061",1492477022,
"B752",36000,,"2017-04-18T00:57:47",,,1039451338,false,32.7399,-87.8444,"A91616",,"N685DA","adsbexchange","2","11081238",,446,"2061",1492477067,36
"B752",36000,,"2017-04-18T00:57:49",,,1039275239,false,32.7399,-87.8444,"A91616",,"N685DA","adsbexchange","2","11081238",,446,"2061",1492477069,36
"B752",36000,"z.NO-A91616","2017-04-18T00:57:52",,0,1039283709,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2061",1492477072,0
"B752",36000,,"2017-04-18T00:58:28",,,1039289117,false,32.7399,-87.8444,"A91616",,"N685DA","adsbexchange","2","11081238",,446,"2061",1492477108,36
"B752",36000,"z.NO-A91616","2017-04-18T00:58:56",,0,1039297472,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2061",1492477136,0
"B752",36000,,"2017-04-18T00:59:03",,,1039309213,false,32.7399,-87.8444,"A91616",,"N685DA","adsbexchange","2","11081238",,446,"2061",1492477143,36
"B752",36025,,"2017-04-18T00:59:03",,,1039417736,false,32.7399,-87.8444,"A91616",,"N685DA","adsbexchange","2","11081238",,446,"2061",1492477143,36
"B752",36000,"z.NO-A91616","2017-04-18T00:59:53",,0,1039306107,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2061",1492477193,0
"B752",36000,"z.NO-A91616","2017-04-18T01:01:46",,0,1039330811,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2061",1492477306,0
"B752",36000,"z.NO-A91616","2017-04-18T01:03:48",,0,1039345259,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2061",1492477428,0
"B752",36000,"z.NO-A91616","2017-04-18T01:04:54",,0,1039359205,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2061",1492477494,0
"B752",36025,"z.NO-A91616","2017-04-18T01:06:53",,0,1039378829,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2061",1492477613,0
"B752",36000,"z.NO-A91616","2017-04-18T01:07:54",,0,1039392413,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2061",1492477674,0
"B752",36000,"z.NO-A91616","2017-04-18T01:08:55",,0,1039406374,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2061",1492477735,0
"B752",36000,"z.NO-A91616","2017-04-18T01:10:47",,0,1039426203,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2061",1492477847,0
"B752",36000,"z.NO-A91616","2017-04-18T01:12:34",,0,1039445818,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2061",1492477954,0
"B752",36000,"z.NO-A91616","2017-04-18T01:13:53",,0,1039459480,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2061",1492478033,0
"B752",36000,,"2017-04-18T01:14:36",,,1039479049,false,32.7399,-87.8444,"A91616",,"N685DA","adsbexchange","2","11081238",,446,"2061",1492478076,36
"B752",36000,"z.NO-A91616","2017-04-18T01:14:53",,0,1039473351,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2061",1492478093,0
"B752",36000,"z.NO-A91616","2017-04-18T01:16:49",,0,1039492871,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2061",1492478209,0
"B752",36004,,"2017-04-18T01:17:02",,,1039484715,false,32.7842,-90.3526,"A91616",,"N685DA","adsbexchange","2","11081238",,446,"2061",1492478222,29
"B752",36002,,"2017-04-18T01:17:56",,,1039504171,false,32.8415,-90.5485,"A91616",,"N685DA","adsbexchange","2","11081238",,423,"2061",1492478276,25
"B752",36003,,"2017-04-18T01:18:16",,,1039498501,false,32.8378,-90.5253,"A91616",,"N685DA","adsbexchange","2","11081238",,424,"2061",1492478296,26
"B752",36000,"z.NO-A91616","2017-04-18T01:18:48",,0,1039512166,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2061",1492478328,0
"B752",36000,"z.NO-A91616","2017-04-18T01:19:54",,0,1039525659,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2061",1492478394,0
"B752",36000,"z.NO-A91616","2017-04-18T01:20:50",,0,1039539371,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2061",1492478450,0
"B752",36000,"z.NO-A91616","2017-04-18T01:22:49",,0,1039558874,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2061",1492478569,0
"B752",36000,"z.NO-A91616","2017-04-18T01:24:48",,0,1039578047,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2061",1492478688,0
"B752",36000,,"2017-04-18T01:25:52",,,1039601095,false,32.8415,-90.5485,"A91616",,"N685DA","adsbexchange","2","11081238",,423,"2061",1492478752,25
"B752",36000,,"2017-04-18T01:25:55",,,1039661910,false,32.8415,-90.5485,"A91616",,"N685DA","adsbexchange","2","11081238",,423,"2274",1492478755,25
"B752",36000,,"2017-04-18T01:26:34",,,1039633376,false,32.8415,-90.5485,"A91616",,"N685DA","adsbexchange","2","11081238",,423,"2274",1492478794,25
"B752",36000,"z.NO-A91616","2017-04-18T01:26:46",,0,1039597147,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2061",1492478806,0
"B752",36000,,"2017-04-18T01:27:09",,,1039589310,false,32.8415,-90.5485,"A91616",,"N685DA","adsbexchange","2","11081238",,423,"2061",1492478829,25
"B752",36025,,"2017-04-18T01:27:09",,,1039621542,false,32.8415,-90.5485,"A91616",,"N685DA","adsbexchange","2","11081238",,423,"2274",1492478829,25
"B752",36000,"z.NO-A91616","2017-04-18T01:27:52",,0,1039610433,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2061",1492478872,0
"B752",36000,"z.NO-A91616","2017-04-18T01:29:52",,0,1039629328,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2274",1492478992,0
"B752",36000,"z.NO-A91616","2017-04-18T01:30:49",,0,1039642623,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2274",1492479049,0
"B752",36000,"z.NO-A91616","2017-04-18T01:31:50",,0,1039656010,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2274",1492479110,0
"B752",36000,"z.NO-A91616","2017-04-18T01:33:51",,0,1039674726,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2274",1492479231,0
"B752",36000,"z.NO-A91616","2017-04-18T01:34:56",,0,1039687738,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2274",1492479296,0
"B752",36000,"z.NO-A91616","2017-04-18T01:35:55",,0,1039700969,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2274",1492479355,0
"B752",36000,"z.NO-A91616","2017-04-18T01:36:54",,0,1039714130,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2274",1492479414,0
"B752",36000,"z.NO-A91616","2017-04-18T01:38:47",,0,1039732596,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2274",1492479527,0
"B752",36000,"z.NO-A91616","2017-04-18T01:39:46",,0,1039745471,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2274",1492479586,0
"B752",36000,"z.NO-A91616","2017-04-18T01:41:48",,0,1039763842,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2274",1492479708,0
"B752",36000,"z.NO-A91616","2017-04-18T01:42:56",,0,1039776792,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2274",1492479776,0
"B752",36000,"z.NO-A91616","2017-04-18T01:44:50",,0,1039794990,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2274",1492479890,0
"B752",36000,"z.NO-A91616","2017-04-18T01:46:50",,0,1039813080,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2274",1492480010,0
"B752",36000,"z.NO-A91616","2017-04-18T01:48:55",,0,1039831166,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2274",1492480135,0
"B752",36000,"z.NO-A91616","2017-04-18T01:49:47",,0,1039843901,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2274",1492480187,0
"B752",36000,"z.NO-A91616","2017-04-18T01:51:52",,0,1039862042,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2274",1492480312,0
"B752",36000,"z.NO-A91616","2017-04-18T01:52:56",,0,1039874801,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2274",1492480376,0
"B752",36000,"z.NO-A91616","2017-04-18T01:54:52",,0,1039892954,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2274",1492480492,0
"B752",36000,"z.NO-A91616","2017-04-18T01:55:55",,0,1039905659,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2274",1492480555,0
"B752",36000,,"2017-04-18T01:57:38",,,1039916888,false,33.6787,-96.02,"A91616",,"N685DA","adsbexchange","2","11081238",,423,"2274",1492480658,25
"B752",36000,"z.NO-A91616","2017-04-18T01:57:55",,0,1039923803,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"2274",1492480675,0
